RR_FLR_SMBR_W2,RR_SMBR_RR_W1,RR_SMBR_RR_T1,R_SUPT_T2,FR_SMBR_T1,RR_SMBR_FR_T2,R_SUPT_W2,FR_SMBR_T2,RR_FLR_SMBR_W1,ROOF_XMBR_NO2_T1,SSILL_T1,RR_SMBR_RR_W2,FR_SMBR_W2,FR_SMBR_W1,RR_FLR_SMBR_T1,BPOST_04_W1,RR_SMBR_FR_W2,FREQ
81.317163,100.54125,3.9898443,1.8472353,3.8603728,3.6953182,84.430167,1.5662834,121.22246,0.946329,1.5281879,46.143871,147.76987,69.681962,1.4745057,135.5882,85.044598,55.45053
74.0418,88.103925,3.1282329,1.4131626,2.4992491,5.4325478,79.723957,1.3871318,81.58151,0.9229886,1.8608765,55.567686,138.83855,52.259225,1.1491714,132.31177,75.554493,55.66746
77.148851,63.269603,2.2963203,1.8508384,2.9727756,4.3181248,59.329456,1.4085777,129.17779,1.3924192,1.7347682,54.598319,139.90346,42.679213,1.0331664,186.14943,93.671042,55.76475
61.543329,59.222532,3.8142823,1.6276806,4.5024205,6.4577209,82.183529,1.7476723,83.550121,1.358022,1.5754157,44.5276,140.80049,49.621532,1.5429361,149.43682,89.441364,54.10772
77.882103,101.21154,2.6119743,1.3996909,4.5486673,5.7300477,79.795556,1.685488,93.5719,1.1586333,1.6953056,64.31785,109.09906,77.025709,1.2264104,150.67251,67.582191,55.82594
71.309606,104.71275,3.0798945,1.9338194,4.1379597,3.8750089,55.215602,1.1009837,106.73735,0.8859024,1.9204966,71.934351,137.43788,58.883897,1.6767262,196.17358,57.145491,56.59649
44.946814,71.488176,3.5884086,2.1605804,3.8207175,5.4182195,94.860819,1.5041833,95.520338,1.3663899,2.2864295,56.859517,128.67444,60.938829,1.5656171,183.84743,70.001613,54.318
76.174317,74.989389,2.1963287,1.554709,3.4100099,6.6231807,70.280865,1.8196791,108.68579,1.0936591,1.3716205,64.476017,85.013256,42.797017,1.1759329,129.74849,59.564913,56.07115
52.09507,75.622818,3.4412299,1.447306,3.6224412,4.8527261,59.41408,1.1936831,96.609704,1.3066945,1.5176375,43.237746,105.19729,53.223161,1.1811739,126.34358,83.58669,55.1909
62.196535,106.81693,3.1735339,1.8070408,3.4646848,5.8674464,87.524406,1.2409342,107.68315,0.8553236,2.1272014,70.935715,138.84446,51.943666,1.1586149,185.91088,66.853845,55.89748
61.302048,59.084253,4.0299446,2.0204036,4.4155466,4.0546997,69.801037,1.5356841,92.252239,1.5454759,2.3128054,64.12483,127.10588,48.085832,1.0389466,157.15896,73.646384,54.78124
71.430246,79.88189,3.9020633,1.7374579,3.1313967,6.6065195,61.406848,1.6569779,102.38629,1.1521755,2.1218018,45.335736,144.28518,77.651747,1.5087209,192.31251,65.042981,55.23261
45.238244,67.426769,3.078929,2.4107014,3.71372,5.0136328,74.550637,1.7036778,76.532222,1.4461804,2.4331025,42.650223,110.9463,51.578776,1.7427137,157.81348,59.100172,54.41427
79.887512,79.79432,2.53128,1.5338902,3.9000281,5.0324169,73.999515,1.6283834,82.124591,1.246268,1.9099463,69.028225,94.865298,42.425096,1.3833943,186.92896,55.687583,56.20584
65.591001,71.525037,2.8256374,1.820439,4.2965808,6.1634037,57.292993,1.3493839,79.945858,1.3656587,2.3075302,62.671767,141.81959,57.856431,1.3122807,202.33665,72.91743,55.43308
49.235767,83.928961,2.3841014,1.9606158,3.7017517,4.4669235,82.352776,1.3178832,83.213958,1.1865727,2.2811543,55.406454,143.38815,70.709428,0.9989512,129.42512,69.272659,54.75823
71.716521,61.751231,3.8447001,1.8082368,2.8786076,5.9819742,79.38781,1.3625187,84.279314,1.3849268,1.7303114,67.368155,146.6352,76.092224,1.3271201,148.87049,90.205973,55.1538
46.376465,92.235105,3.1869728,1.3339255,3.7810622,4.0811208,61.491471,1.4420833,134.61821,1.0664508,1.9046711,67.575163,109.57901,52.195695,1.6567284,132.50666,54.958629,55.86702
69.879955,83.965822,3.4813302,1.6204743,4.177615,5.2121076,88.58495,1.1630838,132.43948,1.1858415,2.302255,61.218705,84.533305,67.627031,1.5856148,147.91435,72.188476,55.83515
55.583444,75.69654,3.7756876,1.9070231,2.4741677,6.3430944,71.878428,1.7840843,130.26075,1.3052322,1.559839,54.862247,131.4876,47.058366,1.5145012,163.32203,89.418322,55.06543
77.02821,88.100463,3.3341515,2.0471999,3.9793386,4.6466142,53.138211,1.7525835,133.52884,1.1261462,1.533463,47.596934,133.05616,59.911363,1.2011716,190.0105,85.773552,55.96901
44.331461,76.836878,2.409958,2.1879668,2.7413901,4.274843,77.667307,1.4652132,108.93031,1.4647138,2.1844208,72.40566,84.405124,44.395022,1.8001763,135.15613,81.741866,54.90366
65.771017,85.231773,3.8956788,1.5049578,2.7727362,6.4758643,83.242815,1.1508707,89.609257,1.5381998,2.0962278,41.472966,110.54397,54.099189,1.1066095,192.90753,76.731071,55.10845
73.60541,74.500861,2.9101268,1.379843,2.8240881,5.8334628,80.83512,1.3265124,89.180366,0.9887007,2.3651834,44.819316,122.34112,46.277304,1.6019997,153.11363,74.233169,55.60547
80.550886,79.011625,3.1333904,1.4963753,4.5107193,3.5917365,79.807472,1.1447242,89.137343,1.2573297,1.8610256,45.12728,100.93491,54.669353,1.6602794,180.7768,56.469547,56.06223
64.195652,91.415549,2.6918543,1.6365521,3.9158902,4.9552563,61.067254,1.1132235,92.405442,1.0782436,1.8346496,71.461967,102.50347,67.522349,1.3469498,207.46527,52.824777,56.41263
65.282495,75.404555,3.5442731,1.9095469,4.5412176,4.3410346,83.66486,1.5644754,139.88865,1.2888814,2.17814,43.230299,152.48433,61.457338,1.1015948,194.44133,74.868849,54.89118
69.060363,61.692188,3.6682886,2.3974416,3.1879404,4.6434281,76.132518,1.8319189,94.353879,1.2860003,2.4257735,64.003634,122.07885,51.435469,1.6861565,141.04019,55.244199,55.1425
74.888041,100.63287,2.3717278,2.4552942,4.4980581,6.3380223,57.203913,1.773962,123.9308,0.9282741,2.3314444,71.108594,95.538024,57.201763,1.5080049,174.96106,90.72675,56.10874
62.03634,81.813019,2.8561656,1.703989,3.107799,6.1263003,94.385693,1.6709447,108.89925,1.4745058,2.0741785,49.590133,91.671774,59.746353,1.6431492,197.5959,54.277068,55.75638
54.188094,95.587051,3.6419045,1.7231363,4.1934771,5.1349471,75.652689,1.5479238,77.920329,1.0178171,2.2269584,63.652446,92.171477,56.724284,1.5491703,168.45065,69.325669,55.21181
75.003666,95.001918,2.7090601,1.6861865,3.2879828,4.3373196,84.637279,1.6845362,81.516063,1.3158315,1.891535,59.9983,90.72949,62.590401,1.0363667,200.69027,81.453733,56.157
46.790278,94.266341,3.3843922,2.1632601,2.7270967,5.8976643,53.774537,1.3458733,106.12329,1.4684569,1.6863798,64.284651,143.66947,54.921382,1.5149105,127.37258,74.411823,55.03897
72.773558,66.497118,4.0032399,2.3766229,3.6779585,6.1126643,79.851167,1.6406232,132.59268,1.4386092,1.8240992,68.555842,131.93089,51.063548,1.053618,198.22066,95.766868,55.21516
78.03357,88.487134,2.5497953,2.430092,4.0546272,5.7069639,84.490613,1.7998149,93.04032,0.9876531,2.1610951,53.784866,102.34191,77.310736,1.4898126,136.28462,86.580962,55.15347
44.180537,99.758553,2.7319547,1.8097204,4.471064,5.3146378,90.238124,1.0826242,128.23522,0.9573906,1.4792672,55.842926,153.83948,45.926219,1.7513907,129.43603,85.826562,55.04886
66.763524,87.170812,2.3984625,2.0131214,3.9435771,5.7456457,58.438741,1.6895289,124.7893,1.118575,2.0644597,39.902553,154.04075,59.396135,1.3520759,130.81768,78.040249,55.1346
78.371522,74.715691,3.4353282,1.5463648,4.5259005,4.1527589,71.58253,1.7362288,98.935234,1.4125799,2.3757605,70.81704,120.70187,69.323164,1.5860687,195.91865,72.09744,55.75116
62.766001,70.66862,3.0932901,2.463207,3.9555455,6.292355,94.436602,1.1753235,118.10757,1.3781827,2.216408,60.746321,121.5989,76.265483,1.2558384,159.20604,67.867761,54.7986
48.46949,62.399338,3.3876474,1.6097558,4.3520982,4.3633418,77.73008,1.796324,115.92884,1.4975734,1.473992,54.389863,96.553195,55.696818,1.1847248,174.61373,85.097608,54.7484
69.914256,74.803262,2.9461114,1.7499326,3.7572691,5.7268616,58.989863,1.7648233,119.19694,1.3184874,1.447616,47.12455,98.121752,68.549815,1.7113953,201.3022,81.452838,55.79002
52.058453,92.748795,2.8219004,1.8556641,3.0205341,4.9151991,54.842293,1.1765027,138.5329,1.5213722,1.9927048,53.377343,88.289462,54.729682,1.8196368,133.14233,68.602332,55.91004
67.054954,83.109405,3.7489829,2.2632424,3.8365796,5.341059,81.928558,1.8890234,105.80119,1.1983655,2.2111328,59.293259,136.31261,50.036082,1.5291725,204.38373,67.138807,55.16675
52.758443,74.840122,2.1833402,1.4097912,4.2331324,6.4720458,65.222037,1.6100239,103.62246,1.3177562,1.4687168,52.936801,111.26691,65.467418,1.4580589,120.19142,84.368654,55.16747
76.261932,66.57084,2.4776976,1.6963399,2.5296851,4.5430326,92.315515,1.3310244,101.44372,1.4371469,1.8663008,46.580343,86.221202,44.898753,1.3869453,135.59911,57.198501,55.83119
59.906698,78.974764,3.8961616,1.8365168,4.034856,5.9065524,73.575298,1.2995236,104.71182,1.2580609,1.8399248,39.31503,87.789759,57.75175,1.0736157,162.28758,53.553731,55.07915
54.999158,80.21591,2.8987075,1.9620135,3.8915128,6.1360953,73.808977,1.4800247,76.576855,1.2678206,2.1957923,57.71595,124.02615,64.252066,1.4359494,185.49792,72.019169,54.99625
54.222396,86.42449,3.1066857,1.8525946,3.7731312,5.6497011,89.857602,1.2496633,129.47779,1.150463,1.3723194,49.558292,105.75992,57.647069,1.6749507,122.2385,78.590032,55.64434
72.114174,78.09029,3.3953591,1.5605161,3.1260921,5.150877,84.458389,1.6977412,82.38964,1.3580884,2.1737945,70.099575,95.681024,66.448044,1.5146454,137.07253,84.76892,55.54041
63.429374,69.885925,3.6954004,2.4256921,2.4662367,4.8516747,56.444559,1.5916643,125.12032,1.3892444,2.1674874,70.445376,127.66851,52.50974,1.5327234,153.05388,68.649726,55.46461
47.07414,82.289849,3.2538644,1.425869,3.9714076,6.2151945,81.504341,1.5601635,128.38842,1.2101583,2.1411114,63.180063,129.23707,65.362736,1.2193939,179.74235,65.004955,54.83172
77.598777,69.852526,2.392253,2.1317963,2.6102839,4.8924241,76.798131,1.381012,88.747465,1.186818,1.3338001,72.603878,120.30575,47.939998,1.7340596,176.46593,55.514851,56.0148
62.596707,64.500371,3.9142698,1.5934247,2.8619769,3.8196777,88.024637,1.4158914,136.66605,1.0127458,1.568404,49.192848,110.40659,57.426713,1.5022327,154.25596,93.927261,55.43361
74.166592,104.37002,2.9824747,1.958326,3.0363962,4.8380386,85.710032,1.5613427,84.013752,1.3533478,1.9174081,55.811085,95.927634,43.826935,1.7831922,153.67864,65.739526,55.79229
80.178272,63.010584,3.693366,1.7514163,3.2497255,5.0595253,69.840177,1.4849287,98.352837,0.8909512,2.3365718,69.199321,105.32603,74.38381,1.2956659,181.86774,77.073427,55.47553
74.866583,86.461351,2.3439145,1.5124531,4.2489945,6.3948852,52.289776,1.0948639,113.90331,1.1497318,1.3934202,55.370542,118.90508,54.564671,1.4216144,140.72773,81.505848,56.523
75.232983,79.450138,3.4794107,1.519403,3.4780116,4.0171153,58.821505,1.1878378,75.98531,1.2305307,1.5865499,69.021636,140.7702,72.471225,1.0088082,133.28867,62.624518,55.5336
47.656999,74.167035,2.2349052,1.926111,3.7574126,5.4060211,84.683976,1.0591525,90.412187,1.3697394,2.4344576,68.361475,93.780796,46.64263,1.5735872,127.67445,87.602072,54.8679
55.652047,107.17142,2.70525,2.1659397,3.7334759,4.3126024,56.488254,1.1875632,103.77566,0.8505239,2.130561,60.273938,86.664494,48.903935,1.7660621,170.49774,63.547047,56.23285
81.773557,90.457713,2.4123982,2.3319017,3.9638442,6.4863706,92.060545,1.4723754,123.69479,1.2774904,1.3620179,61.346001,153.73332,45.313304,1.3731817,190.54603,79.295945,55.77634
64.859025,90.632853,3.2939647,1.5990373,4.5265814,6.574576,66.875211,1.5295642,99.418193,1.0893053,1.785729,47.561022,108.57309,43.766606,1.6238348,201.31311,53.606741,56.10963
76.6205,105.63796,2.5477133,1.9889063,4.0606745,5.1035169,75.733707,1.1242348,127.48464,1.4205544,1.9351798,59.907514,107.30186,58.296435,1.2363679,211.57691,75.711164,56.40249
69.650065,107.76001,3.4321758,1.5688521,3.1588807,5.8961635,74.08941,1.5854992,113.03259,1.0693521,1.6533978,71.898837,93.888875,71.38568,1.3868654,180.15939,85.599925,55.87746
45.644489,61.542921,3.6553001,2.2525238,4.0110628,4.4922932,71.073689,1.6222636,89.290546,1.5100974,1.3828698,52.464417,148.3325,74.10587,1.1282825,131.48312,80.04794,54.18272
69.147978,103.07364,3.9496575,1.3990726,4.4076156,5.62328,54.367167,1.3432641,87.111813,0.9094881,1.7804538,46.107959,123.2868,53.537205,1.0571689,146.8908,52.877787,55.73506
52.792744,65.677562,3.5081214,1.5392494,3.8127865,3.9267998,79.42695,1.3117633,90.379912,1.4504021,1.7540778,72.442646,124.85535,66.390202,1.5838393,173.57927,93.633016,55.13069
64.604809,74.02749,3.1363845,1.5843431,3.5077813,5.8580485,74.169312,1.4502606,87.115017,0.9232339,2.0535223,72.76511,115.75615,65.489795,1.0442799,179.35258,61.796685,55.45267
49.933442,73.983705,2.4509929,2.0525592,3.892097,6.6009971,58.565645,1.4359634,76.984166,1.3302802,1.3775946,51.011354,91.046212,47.876469,1.4016166,176.66081,79.318986,55.2138
73.436932,65.714423,2.7453503,2.339108,4.2886497,4.6719839,85.659124,1.1569639,139.60543,1.4496709,1.7751786,44.654897,138.00051,63.307805,1.330503,192.0685,52.148833,55.27374
59.140421,107.24514,3.0397076,1.4856568,2.5852025,5.8029707,68.952602,1.7779644,137.4267,0.8490616,2.1727626,71.898439,112.9548,42.73914,1.2593894,207.47619,69.37868,55.9378
80.585187,69.849064,2.5981716,1.6258336,4.0903734,4.1064905,94.012385,1.7464637,75.894799,1.3899756,2.1463866,64.633126,114.52336,55.592137,1.7860598,134.56465,65.733909,55.66024
62.385953,102.81033,2.7109011,1.7686165,3.1832377,5.5106589,91.62607,1.0634587,115.91925,1.3389363,1.4868342,42.761239,104.32259,57.106937,1.3113042,139.56479,79.153138,55.9987
74.900884,77.298791,3.6686957,1.6419114,3.8286486,3.8496392,66.494689,1.6966034,100.66076,1.2823777,1.6787811,41.276388,132.49353,55.487456,1.5473948,194.11558,90.77021,55.51501
68.497448,80.522254,2.7845151,1.7632047,3.1275149,4.5755772,57.849987,1.7495646,121.62903,1.25253,2.3167111,40.176698,154.17268,75.578642,1.6596738,172.19748,52.139283,55.34126
46.307863,60.760226,2.3974105,2.215009,2.521754,6.1116128,76.881646,1.1386044,96.303297,1.5211591,1.3339491,62.163472,154.40212,50.350126,1.4051675,125.33096,80.829904,55.02678
67.752629,73.164149,3.8158744,2.3551858,4.0269249,4.4151326,58.141428,1.1071036,99.571397,1.342073,2.4475731,54.898159,155.97067,63.203123,1.091838,152.01942,77.185134,55.37634
69.811474,106.90013,3.905747,1.7056575,4.2979348,5.2391812,84.647272,1.7768905,138.34163,1.2850336,2.3748621,62.002638,139.88579,61.44687,1.3824233,194.72751,90.769315,55.3763
56.386338,80.100185,3.391471,1.8495251,4.5257283,6.3842031,81.072911,1.3228238,120.42267,1.4995538,1.891934,45.739241,123.23039,60.564456,1.5302646,210.93468,88.577731,54.78786
67.956223,70.169838,2.4596759,2.2144264,2.6001476,4.342564,78.758305,1.4682752,132.57037,1.1201558,2.2409381,52.357478,108.75143,46.964678,1.8112242,210.35736,60.389997,55.89687
52.161654,103.90266,3.92786,1.9382907,3.655745,5.2983179,56.959435,1.4117537,91.796225,1.2493057,2.4605052,55.066301,116.88517,51.78527,1.4746705,149.8007,95.099552,54.8084
57.745071,77.335652,2.9059246,2.4417699,4.3045119,4.5948234,72.726863,1.541804,85.086284,1.2816465,1.6998819,47.088638,145.63868,52.405058,1.2940584,212.60481,93.686027,55.06948
50.094852,73.123826,2.9245642,2.1893646,2.9311512,5.9440149,69.123508,1.6273547,102.29321,1.5459618,2.0990588,41.115156,137.04313,73.937659,1.3971745,191.22893,84.488376,54.71933
49.624543,64.230933,2.3462599,1.8806547,4.0191506,6.5775797,82.881665,1.2102842,136.60654,0.9271698,2.2778846,39.483373,134.09191,59.763727,1.0353786,159.80732,92.724663,54.4177
76.330535,98.045719,3.26726,1.9552565,3.7889933,5.5725406,76.925341,1.6345033,139.75864,0.9824386,2.4370227,51.992034,113.3981,46.744322,1.6385062,142.77481,75.727226,55.67223
72.925602,65.427436,3.8242315,2.3932097,4.3039143,6.5751767,90.58939,1.4838327,100.96278,1.2510677,2.0483781,59.421716,104.36116,49.062212,1.5453943,204.17591,95.2692,54.79557
47.737514,81.507154,3.8559747,1.3883541,2.4820988,4.7745141,87.312298,1.0765043,135.40117,1.22122,2.0921907,39.279118,135.30669,77.606993,1.4962789,173.59019,65.786919,55.01439
76.522929,60.348513,2.2113844,1.4001377,3.1034648,5.1334499,76.809322,1.9125646,91.063077,1.4231287,2.1729576,57.681269,150.20792,76.126713,1.288248,150.44547,79.925411,54.90845
69.473709,89.849671,2.9049591,1.7786519,3.8802722,5.7334473,92.061898,1.244498,119.68115,1.1219245,2.2124878,51.404511,119.14711,45.099937,1.360046,174.24471,95.640707,55.50669
66.322978,102.21722,2.3573101,2.0418407,4.0665802,5.7522313,91.510776,1.1692037,125.27352,0.9220121,1.6893315,44.182513,103.0661,71.946257,1.0007266,203.36019,92.228118,55.31236
52.026467,93.947939,2.6516675,2.3283894,4.463133,3.8232181,74.804254,1.7902042,123.09479,1.0414028,2.0869155,71.426055,150.0204,51.377592,1.769613,119.16788,65.057965,55.24899
73.471233,106.35186,2.2101315,2.4685663,3.8683039,5.1867379,56.064037,1.7587034,126.36289,0.8623168,2.0605395,64.160742,151.58895,64.230589,1.4562834,145.85635,61.413195,55.99191
48.417452,68.905077,3.355041,2.0650339,4.5179694,5.7213392,56.14866,1.5438088,93.794808,1.4965921,1.8434088,52.800169,116.88278,74.774537,1.604291,185.6505,95.728843,54.83928
70.611931,64.858006,3.0130029,1.841876,3.9476144,4.8009353,79.002732,1.8829035,112.96714,1.4621949,1.6840563,42.72945,117.77981,45.716856,1.2740607,148.93789,91.499164,55.1308
56.31542,106.38872,3.3073603,2.1284248,4.3441671,5.9319221,62.296211,1.603904,110.78841,0.8615856,2.0816403,69.972992,92.734109,61.148192,1.2029471,164.34557,64.329011,55.44558
79.81891,98.119441,3.6017177,2.4149736,2.6407199,4.0029089,89.389689,1.3249045,108.60968,0.9809763,1.3392243,63.616534,139.6884,76.579527,1.1318335,179.75326,81.558858,55.96307
63.463675,60.723365,3.1601816,1.4151504,4.1458908,5.3664287,70.649472,1.2934038,111.87778,1.5218903,2.4528483,56.351221,141.25696,53.432524,1.6585039,206.44173,77.914088,55.48741
58.20377,67.26651,3.6079785,2.1440264,4.0569556,5.9850881,70.674513,1.5592844,102.78918,1.3051697,1.4759997,67.118704,121.52223,45.401403,1.2642456,211.72299,84.860565,55.00944
79.894372,97.881808,2.4242363,1.5597818,3.8159589,4.5233677,94.360497,1.2087313,92.436083,0.9847972,1.7390184,66.209394,140.78299,49.809653,1.5765504,137.84653,66.420455,56.33086
54.554317,78.565682,3.626509,2.2254706,2.6184136,5.6825143,76.464159,1.2882959,77.97498,1.3863212,1.9133781,66.416402,103.7268,61.913124,1.0661588,121.4827,75.573111,54.9063
73.592909,72.816909,3.1889384,2.0861593,4.188575,4.5609358,93.258254,1.0581426,103.62082,1.3049724,1.8327059,51.765399,108.62098,67.502293,1.6979117,196.0775,59.595277,55.49735
73.305415,105.97595,3.1083125,2.0060975,2.856669,6.3641755,92.452353,1.430542,118.89141,1.0535916,2.0577234,52.750832,138.98893,71.925015,1.397011,211.27176,74.879812,55.93539
53.950118,68.898508,3.4320609,2.0440109,2.8511192,4.4902553,66.248482,1.4010772,100.78254,0.9081108,1.5477276,41.123223,146.69988,67.642937,1.5123155,160.2667,64.280164,54.84456
68.577804,106.27552,2.737891,2.2766594,3.126638,5.7116677,60.906526,1.3615259,99.302038,1.4905828,1.5743908,54.685613,84.393729,66.522571,1.5196543,146.31161,61.461823,56.13822
80.185802,93.820401,3.7747567,1.8099028,3.7089614,4.118781,74.050315,1.4082258,138.24797,1.0645877,1.8856915,52.000101,123.05485,76.4496,1.7536471,211.41259,55.519013,55.82144
77.03507,106.18795,3.2271078,2.0730916,3.8952694,4.137565,73.499193,1.3329314,79.040336,0.8646753,1.3625352,44.778103,106.97385,67.29592,1.3943277,140.92807,52.106424,55.83112
56.511724,66.92008,3.2201255,1.90484,4.2819578,5.4558584,94.422104,1.4158484,94.880625,1.5548277,2.0535806,40.124278,110.59543,44.146952,1.5591175,122.12891,92.683153,54.53171
67.135829,58.849832,2.2318434,1.7977561,2.6618876,4.4422496,59.545432,1.6769653,113.22532,1.5031806,1.9816591,71.699383,89.457957,53.865973,1.5944811,143.59952,78.006317,55.94402
59.129545,72.875807,2.3648386,2.0962848,4.3466587,4.1066729,81.937077,1.7075366,112.36162,1.4392553,1.5166125,53.395759,120.79053,70.1242,1.1578921,123.21838,55.607149,55.12127
81.324023,68.828736,3.8828006,1.873127,3.7763036,6.246269,60.99115,1.1466313,131.53396,1.4048581,1.35726,43.32504,121.68756,77.066519,1.6676618,186.10577,95.77747,55.33674
67.027513,60.559453,2.3171579,2.1596757,4.1728564,4.3172558,88.084628,1.7676318,129.35522,1.5242488,1.754844,70.568582,96.641854,56.497855,1.5965482,201.51345,68.607317,55.52721
78.447496,97.226068,2.73633,2.3993167,2.9749652,4.9955101,94.741671,1.9094032,99.962021,1.445,1.8798504,54.738474,97.169523,61.247434,1.3929659,190.98829,94.464615,55.59751
64.727508,81.094381,3.6569269,2.4060268,3.0946006,5.2067676,73.66844,1.8031423,78.704173,1.413226,2.0682737,55.656957,109.5615,52.383816,1.6903428,120.91637,76.33772,55.1722
57.522042,69.417331,2.7497264,2.4160394,3.2017084,4.7698301,78.592306,1.5445672,75.990887,0.9036863,2.0200969,54.949939,128.91194,63.548264,1.2884651,195.76742,73.430348,55.00648
77.764731,95.043552,3.4642322,1.6923096,2.6430159,4.3036197,73.550102,1.7373102,88.248655,1.4883522,1.5047648,55.934291,136.90097,47.81505,1.007017,202.13821,65.697118,56.18971
58.659785,97.963717,3.9281312,2.0090795,2.8964593,4.5830308,63.300989,1.6228454,83.327738,0.9870508,1.7244766,41.742977,110.88809,55.822636,1.013108,139.58744,93.541501,54.66782
78.464721,77.134879,2.825672,2.3864367,3.8556142,5.8604663,83.929845,1.2708314,118.13821,1.2847363,2.1207768,55.493749,87.878417,58.552786,1.4854391,189.1873,81.46344,55.48872
52.476786,85.484808,2.4539351,2.4315304,3.550609,4.731715,78.672207,1.4093287,114.87331,1.4775681,2.4202214,55.816212,150.77922,57.652379,1.7858796,194.96061,94.027108,54.9945
48.951198,106.07786,2.7865372,1.7363864,3.72468,4.362461,79.223941,1.5987366,112.51357,0.8453113,1.9635534,66.796917,135.03398,51.454038,1.0150106,205.97664,90.906973,55.5193
77.170257,66.342671,2.6433002,1.6829929,3.0878815,5.6126649,55.654373,1.854481,112.54177,1.0725782,1.7361249,62.018349,145.83862,67.703597,1.0993852,171.56089,82.148011,55.6946
65.255875,88.44316,2.2450602,1.4259236,2.6479143,6.2133244,52.10953,1.2988413,137.75863,1.2537426,1.4600497,63.364059,152.52114,60.085872,1.4936809,200.82795,83.624857,56.62537
68.457164,81.306382,3.7757222,1.3330209,4.1332011,6.0401571,54.71528,1.7055317,103.6531,1.2243098,1.3730856,47.684228,149.54642,47.754721,1.6876595,150.17268,53.564333,55.38775
78.378382,92.803179,3.3282844,1.5722565,4.4418313,3.6437097,91.943512,1.3165767,109.24672,1.1511091,2.2048327,67.998209,94.619559,76.707721,1.7792248,146.83622,82.830312,55.56054
62.772861,88.756108,2.9862463,1.3490987,3.8714763,5.7833058,70.997584,1.6556714,128.41906,1.1167119,2.0454802,57.92749,95.516589,47.65004,1.4489945,209.72361,78.600634,55.89523
47.726637,96.937821,3.1811057,1.9989821,4.243555,6.1382164,56.496773,1.9060765,110.33609,1.0914137,1.4360407,54.376438,143.14241,68.992053,1.3947816,188.93238,52.015389,54.94367
65.342228,74.758304,2.800369,2.2250093,2.9090434,5.6615246,65.592302,1.304973,130.45466,1.2062549,1.3499072,44.892835,125.7922,54.625549,1.2050222,192.19578,77.6529,55.72722
62.07287,106.66478,3.6248065,1.7949716,2.658878,4.2264592,60.617841,1.2221503,98.529506,1.3203279,1.4294682,58.368033,144.53914,72.912304,1.8105724,123.07452,62.834311,55.72531
67.061814,101.19689,3.6419391,2.289134,3.7525105,4.8320098,58.489541,1.4693713,116.11268,0.9368947,2.040205,56.474428,110.2303,57.420639,1.7223286,155.3013,77.87168,55.39844
50.147282,101.37203,2.6635056,1.5562696,4.3152476,4.9202151,77.104207,1.5265601,91.836083,1.4687096,2.4639161,42.689448,137.07007,55.873941,1.1329817,166.06839,52.182476,55.10484
70.985937,69.409877,2.3190697,1.7095604,4.2596714,3.7976864,89.756043,1.5308817,131.60214,1.165239,1.963815,66.243271,109.98045,58.931673,1.3493181,169.87393,92.547379,55.80727
59.913559,97.062252,3.7891178,1.8624084,3.9507868,5.3975032,93.93628,1.7798715,115.02331,0.99659,1.668997,70.096199,133.70745,65.136307,1.2667718,212.80515,64.286603,55.34352
53.341061,100.56346,2.3970379,2.396537,3.5400792,6.6024644,69.356326,1.1953673,128.18876,1.4438592,1.8941881,44.112699,90.046265,46.994495,1.7170876,158.70621,53.849903,55.71359
55.745246,59.790606,3.9555938,1.8660116,3.0631896,6.0203098,68.835569,1.6221658,122.97863,1.4426803,1.8755774,44.950647,125.84104,74.133557,1.6654324,163.76638,72.913047,54.87531
79.808033,63.750108,2.9268487,1.8856016,4.402176,5.3666111,58.574164,1.2544767,83.544598,0.85117,1.8230743,45.113855,147.52413,67.964587,1.0303362,195.09546,67.787327,55.43278
64.202512,59.703036,2.5848106,1.6624438,3.831821,4.4462071,81.428237,1.5935714,102.71693,1.5367728,1.6637218,68.643136,148.42116,74.906906,1.5401059,158.38284,63.557649,55.49203
49.906001,101.23375,2.8791679,1.9489926,4.2283737,5.5771939,64.721715,1.3145719,100.5382,0.9361635,2.0613058,62.286678,123.37546,54.338242,1.4689923,173.79053,80.787496,55.42117
47.040351,73.260578,3.0815401,2.2762726,2.6174181,5.9634445,52.592569,1.7958697,117.98954,0.9063158,1.7480345,70.37301,134.7001,65.138358,1.2962719,211.97136,94.530544,55.17558
46.671843,67.965395,2.7022904,1.5039697,4.2954473,4.8033532,88.763266,1.7034742,79.190336,1.1036972,1.7513108,59.058089,89.902077,74.779848,1.7152199,158.77261,66.765919,54.76997
68.491465,72.143821,3.2405034,1.4624792,3.7128552,6.5549111,68.920193,1.4072712,90.410553,1.3569556,1.6584466,67.190074,91.134871,48.677506,1.81344,203.56054,62.828695,55.76412
51.811965,86.118063,2.1937328,1.4395479,3.2666908,4.8127005,80.966697,1.2842994,119.19519,1.3271079,1.8485525,66.103435,85.211215,49.055605,1.7764682,207.65905,94.335624,56.17512
57.246651,67.67119,3.5361137,1.8205994,3.3445688,4.5726099,72.958957,1.2821329,117.73201,1.3171583,2.1684486,54.354143,136.70813,76.004965,1.5742909,123.95735,54.170758,55.15077
61.34321,68.00918,3.3876821,2.1757535,3.9111315,4.0604045,60.566932,1.7177715,89.321187,1.416651,2.4272386,47.211845,114.61202,56.393173,1.3578832,161.46438,93.643618,55.00468
